NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81
2014,40,10001,10028,2001,1182665,1,2927200,29,2,42,F,2004,2010,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,..DDBCCB,100.0,EEEC.AE....................,000109009000000090000900900,555,555,555,555,555,333,555,555,333,333,333,7.8,19.7,12.5,30.5,41.0,45.0,40.0,20.0,40.0,15.0,3.8,4.5,0.0,0.0,0.0,0.0,.,.,.,.,.,.,.,.,.,B,A,A,A,A,C,E,A,C,C,G,A,A,A,F,29.0,A,E,G,A,B,B,B,E,C,A,3.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,1.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,A,B,A,A,A,A,A,A,A,B,B,B,B
2014,2677,10005,10022,2001,73842,1,2203909,22,2,29,F,2003,2011,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,DEBEDCED,1111.0,EDEADAEBABACAADAAEDBDABCEED,010009009000110191001900900,555,555,555,555,555,555,555,555,555,555,555,33.4,44.4,50.0,36.0,47.0,55.0,45.0,25.0,65.0,15.0,29.7,27.3,43.3,40.0,40.0,50.0,C,C,C,A,A,B,E,D,D,B,C,A,A,B,C,C,B,C,E,B,A,A,A,A,22.0,A,A,C,C,B,B,C,E,H,I,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,8.0,5.0,8.0,6.0,5.0,6.0,6.0,6.0,8.0,1.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,8.0,4.0,A,A,E,A,A,A,A,B,A,A,A,A,A
2014,5077,10001,10028,5402,108338,1,1400506,14,1,22,F,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,3,0,ACEBDCED,ACEBDCED,BEDCBBAAAECDECEBDACEBDDEDCB,BEDCXBAAAECDECEBDACEBXDEXCB,DCEBBCED,1110111.0,ADBCBBADACBABADDDBBDDBBBCCB,000191101000000010000900911,555,555,555,555,555,555,555,555,555,555,555,39.3,70.6,75.0,64.0,64.0,80.0,60.0,64.0,80.0,60.0,28.8,29.2,26.7,0.0,0.0,80.0,D,D,D,B,A,B,B,C,D,A,C,A,C,B,B,C,B,C,E,A,A,A,A,A,14.0,A,A,B,G,A,C,B,E,H,A,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,A,J,I,I,A,A,D,C,C,B,C,B,B
2014,1465,10005,10022,2001,34476,1,3543402,35,3,37,F,1996,2010,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,ACDEDCCB,11001100.0,DECCCAEABBDDAACABEBBBBECBBA,101109019001111191000900900,555,555,555,555,555,555,555,555,555,555,555,46.1,53.4,50.0,58.5,66.0,70.0,65.0,51.0,75.0,45.0,43.7,45.5,33.3,25.0,10.0,65.0,C,C,B,B,B,C,C,D,D,A,B,A,B,A,B,G,C,E,E,C,A,A,A,B,35.0,A,A,C,C,A,C,C,E,H,G,5.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,3.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,7.0,7.0,5.0,5.0,5.0,4.0,5.0,B,J,I,I,A,A,A,C,A,B,B,B,A
2014,496,10005,10028,2001,95295,0,3516200,35,3,39,F,2001,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,ACABBACD,11010001.0,EECCBADDABDDAAEAADDDDADCBDC,001109009001110190001910900,555,555,555,555,555,555,555,555,555,555,555,42.2,61.0,50.0,77.5,61.0,65.0,60.0,94.0,70.0,100.0,35.9,36.4,33.3,50.0,0.0,50.0,D,D,C,A,A,B,E,E,D,B,A,A,B,B,C,F,B,E,E,G,A,A,A,A,31.0,A,D,G,E,B,C,B,E,H,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,A,I,I,A,A,B,E,A,A,A,A,A
2014,579,10002,10028,2001,109950,0,2507507,25,2,37,F,2007,2008,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,DCAEDACD,1001001.0,EEEEEAEDDDCBCACEECBCDDCDACE,000019009000011090011900910,555,555,555,555,555,555,555,555,555,555,555,29.1,37.9,37.5,38.5,19.0,35.0,15.0,58.0,30.0,65.0,26.2,27.3,20.0,45.0,15.0,0.0,E,E,C,D,D,C,B,C,D,B,A,A,B,B,C,F,B,C,C,A,A,A,A,A,25.0,A,C,D,C,B,C,E,E,C,A,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,4.0,4.0,3.0,6.0,4.0,4.0,5.0,6.0,4.0,3.0,4.0,6.0,6.0,2.0,2.0,2.0,4.0,6.0,6.0,8.0,4.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,6.0,C,A,E,A,A,A,B,A,A,C,C,A,B
2014,1472,10005,10020,2001,102280,0,4207502,42,4,23,F,2008,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,CCEBDACD,1111001.0,DDCCEDDABBBDAABAAEBBDABBBEE,111119019011110191001900900,555,555,555,555,555,555,555,555,555,555,555,54.4,53.9,62.5,41.0,43.0,55.0,40.0,39.0,75.0,30.0,54.5,59.1,28.3,40.0,25.0,20.0,D,C,B,B,B,C,B,D,B,A,A,A,B,B,C,C,B,D,C,B,A,A,A,A,42.0,A,A,B,C,A,B,B,E,A,B,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,A,A,B,B,A,B,B,B,A,B,B,A,B
2014,1126,10001,10028,1402,60895,1,4109401,41,4,28,M,2004,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,8,0,ACEBDCED,ACEBDCED,CDDACBEBCAEBAECECADECEDEDCB,CDXAXBEXXAXBXECECADECXDEXCB,DDEBDCEC,111110.0,ADDCEAECCCCADCDAAAEECDDACDC,019090199090900001011910900,555,555,555,555,555,555,555,555,555,555,555,36.3,48.9,62.5,28.5,22.0,50.0,15.0,35.0,55.0,30.0,32.1,31.6,35.0,35.0,70.0,0.0,C,C,B,B,B,B,E,D,B,A,A,A,E,E,A,A,E,B,A,A,A,C,A,A,42.0,D,A,A,G,A,C,E,E,H,I,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,3.0,8.0,6.0,5.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,3.0,2.0,3.0,3.0,8.0,6.0,3.0,2.0,D,C,H,D,A,A,D,C,A,B,B,B,B
2014,135,10008,10020,2402,108848,0,3505906,35,3,37,F,2008,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,6,0,ACEBDCED,ACEBDCED,ADCBBCACBEAACDBEDBBBEBDEDCB,ADCBBCXCBXAXCDBEDXBBEXDEXCB,DCBEACDD,1000101.0,DDDEAAAEBBCCBBAABDEDDADCCCB,010000901909000009000910911,555,555,555,555,555,555,555,555,333,333,555,26.9,42.5,37.5,50.0,45.0,65.0,40.0,55.0,75.0,50.0,21.7,23.8,10.0,0.0,0.0,30.0,C,C,C,B,B,C,B,C,C,E,C,A,B,B,C,F,A,C,E,H,A,A,A,A,11.0,A,C,B,C,B,C,C,E,F,F,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,8.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,8.0,6.0,A,A,A,B,A,A,C,B,A,B,B,B,B
2014,363,10008,10022,4301,23426,1,3550308,35,3,29,M,2004,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACEBDCED,ACEBDCED,CEADDBADEABEBEBDACCEECDEDCB,CEXDDBADEABEBEBDACCEECDEXCB,ACEBBCED,11110111.0,CBADBBADEBEEDBCDACDEEBDEDDB,109101111001000111011011901,555,555,555,555,555,555,555,555,555,555,555,65.4,81.7,87.5,73.0,53.0,65.0,50.0,93.0,65.0,100.0,60.0,60.0,60.0,40.0,80.0,60.0,C,D,C,C,B,C,A,C,C,A,B,A,E,D,B,D,E,C,C,I,A,A,A,A,35.0,A,A,F,G,A,B,C,E,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,7.0,4.0,3.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,D,E,E,C,A,A,H,B,E,A,A,A,A
2014,1028,10001,10028,1502,50935,1,5003702,50,5,23,M,2007,2009,2,0,0,1,1,1,0,8,0,0,0,27,0,7,0,ACEBDCED,ACEBDCED,BCBDDDECEEABCACDABDAEADEDCB,BXXXDDECEXXBCACXABDAEADEXCB,DEBCBACC,0.0,BEBEDCECECBEABCDABDDEAACDCC,199910111990001911101100910,555,555,555,555,555,555,555,555,555,555,555,48.4,28.6,0.0,71.5,79.0,75.0,80.0,64.0,80.0,60.0,55.0,60.0,26.7,10.0,20.0,50.0,C,C,C,B,B,B,B,D,D,A,C,A,C,E,B,E,B,D,D,A,A,C,A,A,50.0,A,A,G,K,A,C,E,E,G,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,D,B,I,I,A,D,D,C,E,A,A,A,A
2014,1472,10005,10020,2001,102280,0,4207502,42,4,25,F,2006,2011,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,ACDBBCED,11010111.0,CDCCEDDABEBDAACAEEBCBADCCCB,011119019111111191010910911,555,555,555,555,555,555,555,555,555,555,555,67.5,65.2,75.0,50.5,58.0,50.0,60.0,43.0,75.0,35.0,68.2,77.3,16.7,50.0,0.0,0.0,C,C,B,B,B,B,B,E,C,B,A,A,B,B,C,B,A,D,E,B,A,A,A,A,42.0,A,A,B,C,A,E,E,E,A,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,C,A,B,B,A,A,B,D,A,A,A,A,A
2014,298,10005,10028,2001,89380,0,4113700,41,4,26,F,2005,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,EDCDAEDC,0.0,ECDDDCBAEADCBACDAAECDBCCDEC,000009019000011090011900900,555,555,555,555,555,555,555,555,333,333,555,18.3,13.6,0.0,34.0,19.0,35.0,15.0,49.0,65.0,45.0,19.8,22.7,3.3,0.0,0.0,10.0,C,C,B,B,B,D,B,D,C,A,A,A,D,B,B,F,D,B,B,B,A,A,A,A,41.0,A,A,B,A,B,B,C,E,E,F,5.0,5.0,4.0,4.0,8.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,D,A,I,I,A,A,B,A,A,A,A,A,A
2014,2491,10008,10022,2001,100388,1,5300108,53,5,26,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,BDEBBEED,110011.0,DEECECDAADADACDAAEDCDBDEDED,100119019001100191011911900,555,555,555,555,555,555,555,555,555,555,555,48.5,49.6,50.0,49.0,35.0,55.0,30.0,63.0,55.0,65.0,48.1,54.5,11.7,25.0,10.0,0.0,D,D,B,B,B,D,B,D,C,A,C,A,B,A,A,A,A,C,D,B,A,A,A,A,31.0,A,A,B,A,B,C,D,E,H,E,8.0,5.0,3.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,6.0,8.0,1.0,8.0,8.0,5.0,3.0,5.0,6.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,5.0,8.0,1.0,4.0,1.0,1.0,2.0,3.0,6.0,1.0,4.0,C,J,I,I,E,B,B,A,A,C,C,B,B
2014,135,10008,10020,3202,84701,0,3505906,35,3,31,M,2001,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,ACEBDCED,ACEBDCED,ABCEECBDADBEABEDCCACCBDEDCB,ABCXECBDADBEABEDCCXCCXDEXCB,ACEBBCED,11110111.0,EBCEBCBDAABEABABCECCCADEDCC,011901111011110010911911910,555,555,555,555,555,555,555,555,555,555,555,75.1,87.7,87.5,88.0,96.0,80.0,100.0,80.0,80.0,80.0,70.9,69.6,78.3,70.0,100.0,65.0,B,C,C,A,B,C,A,D,C,B,A,A,B,B,C,B,E,F,E,B,A,A,A,A,35.0,A,A,A,B,A,B,B,E,E,F,5.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,6.0,4.0,5.0,3.0,5.0,4.0,5.0,6.0,5.0,3.0,3.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,7.0,7.0,5.0,6.0,5.0,5.0,4.0,D,A,I,I,A,C,D,E,B,B,B,C,B
2014,330,10008,10028,3502,69095,1,3302205,33,3,25,M,2009,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,4,0,ACEBDCED,ACEBDCED,AZDDCECBCEBEEDDCCCAACADEDCB,AZDDXECBCEBEEDDXXCAACADEXCB,ACBBCDED,11010011.0,CBEDCBCBDEBEEDECECABDADEBED,080190110111110991100111900,555,555,555,555,555,555,555,555,555,333,555,53.3,59.7,62.5,55.5,73.0,45.0,80.0,38.0,50.0,35.0,51.2,59.1,6.7,0.0,0.0,20.0,D,D,A,B,A,B,D,E,E,A,D,A,C,C,C,C,B,F,D,B,A,A,A,A,33.0,A,A,F,C,B,C,B,E,H,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,D,I,I,A,B,B,E,A,A,A,A,A
2014,40,10001,10028,2001,83394,1,2930501,29,2,27,F,2006,2010,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,ACEBCADE,11110000.0,CCCDABCDBEADABCACEBCDEDBCDC,001009109101101191011910900,555,555,555,555,555,555,333,555,555,555,333,42.8,42.2,50.0,30.5,0.0,0.0,0.0,61.0,65.0,60.0,43.0,50.0,3.3,10.0,0.0,0.0,D,D,C,C,D,*,C,B,D,A,B,A,B,B,B,D,A,B,A,A,A,A,A,A,29.0,A,A,C,E,A,C,C,E,E,A,4.0,5.0,3.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,1.0,7.0,2.0,4.0,2.0,5.0,5.0,2.0,4.0,5.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,A,A,B,B,A,B,B,C,A,C,C,B,B
2014,1472,10005,10020,2001,102280,0,4207502,42,4,36,F,2004,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,AAECDBCD,10101001.0,ADCABADABDBDAACAAEECCADCCDB,011009019011111191010910901,555,555,555,333,555,333,333,333,333,333,333,45.2,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.2,59.1,0.0,0.0,0.0,0.0,.,.,.,.,.,.,.,.,.,B,A,A,B,B,C,D,C,E,C,B,A,A,A,A,42.0,A,A,C,A,A,C,B,E,C,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,D,B,I,I,A,B,B,B,A,B,B,B,B
2014,570,10002,10028,702,12354,1,2402006,24,2,20,M,2010,2011,2,1,0,1,1,1,0,8,0,0,0,27,0,8,0,ACEBDCED,ACEBDCED,BCEDCEBCBADAAEBEBABCDADEDCB,BCEDCEBXBADXXXBEBAXXXADEXCB,ACEBCCDD,11110101.0,CDDEBEDAABCBDEBBCDDCCBDCBDB,000001090009991000999010901,555,555,555,555,555,555,555,555,333,555,555,37.7,77.6,75.0,81.5,81.0,45.0,90.0,82.0,70.0,85.0,24.4,21.1,43.3,0.0,40.0,90.0,C,D,C,B,B,C,D,D,C,A,A,A,C,C,B,F,A,B,A,A,A,F,A,C,24.0,A,A,B,C,A,C,B,B,H,A,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,A,C,I,C,A,A,C,A,A,B,C,B,A
2014,322,10008,10028,2001,100305,0,3550308,35,3,36,F,1998,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,AEEBBCED,10110111.0,EBCDEACACDBABACABEEEDADDBCD,001019119010011191001910910,555,555,555,555,555,555,555,555,555,555,555,56.7,68.8,75.0,59.5,63.0,55.0,65.0,56.0,80.0,50.0,52.6,54.5,41.7,60.0,15.0,50.0,C,C,C,B,B,C,B,D,.,B,A,A,C,D,C,E,D,E,D,B,A,A,A,A,35.0,A,C,F,J,A,C,C,E,C,F,6.0,6.0,5.0,4.0,5.0,6.0,6.0,5.0,6.0,6.0,2.0,2.0,4.0,4.0,3.0,6.0,5.0,4.0,2.0,1.0,6.0,5.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,4.0,6.0,6.0,5.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,4.0,5.0,A,B,A,A,A,A,B,C,C,B,B,C,A
2014,1472,10005,10020,2001,102280,0,4207502,42,4,28,F,2006,2010,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,ADCEDDCE,10001000.0,DCCDCABABDDCAADAAABBBADECDE,101009019000110190000911900,555,555,555,555,555,555,555,555,555,555,555,34.3,33.2,25.0,45.5,62.0,50.0,65.0,29.0,25.0,30.0,34.7,36.4,25.0,50.0,25.0,0.0,C,C,C,A,A,B,E,D,E,B,C,B,D,D,B,E,B,D,D,K,A,A,A,A,32.0,A,A,B,C,A,B,A,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,B,B,B,A,B,C,D,A,A,B,A,A
2014,1120,10002,10026,3002,52435,1,3301009,33,3,28,M,2009,2010,2,1,0,0,1,1,0,8,0,0,0,27,0,3,0,ACEBDCED,ACEBDCED,EBCDACEDBABDECADBEDAEADEDCB,EBCDACEDBABDECADXEDXEADEXCB,ABEABCED,10100111.0,CBCDACCBBBEDECABCDDCDACDEBB,011111001001111090190100901,555,555,555,555,555,555,555,555,335,336,335,49.9,61.1,62.5,59.0,95.0,75.0,100.0,23.0,55.0,15.0,46.1,54.2,0.0,0.0,0.0,0.0,B,A,A,B,C,D,C,A,B,A,A,A,D,D,B,D,D,D,B,A,A,A,A,A,33.0,A,A,A,C,A,B,D,E,E,A,5.0,3.0,4.0,2.0,5.0,4.0,5.0,6.0,6.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,5.0,1.0,1.0,5.0,1.0,2.0,2.0,4.0,A,A,E,C,A,A,C,C,A,C,C,C,B
2014,1472,10005,10020,3002,99950,0,4207502,42,4,28,F,2003,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,3,0,ACEBDCED,ACEBDCED,EBCDACEDBABDECADBEDAEADEDCB,EBCDACEDBABDECADXEDXEADEXCB,AEEEDCED,10101111.0,DBDCEEDDBEEDBECBBBDEEBDCBEB,010000011001000090191010901,555,555,555,555,555,555,555,555,555,555,555,39.5,71.4,75.0,66.0,71.0,55.0,75.0,61.0,45.0,65.0,28.8,33.3,3.3,0.0,0.0,10.0,D,C,B,B,A,C,B,D,D,A,A,A,C,B,A,A,A,C,E,D,A,F,A,D,42.0,A,A,B,C,A,C,D,E,A,H,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,3.0,3.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,A,A,I,I,A,A,C,D,A,B,A,A,A
