NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,IN_GRAD,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
2016,609,115,10028,36,20896,1,4104808,41,4,22,F,2011,2012,2,1,1,0,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,CADDADBC,11000101.0,DBCECCEBCACABCDADEDBDDBCBDA,011088111111100901199100901,555,555,555,555,555,555,555,555,555,555,555,56.2,53.0,50.0,57.5,77.0,65.0,80.0,38.0,70.0,30.0,57.3,61.9,31.0,28.0,65.0,0.0,D,D,C,B,B,B,B,D,C,A,A,A,B,B,A,C,B,B,A,A,A,B,A,A,41.0,B,A,B,C,A,E,C,E,A,F,6.0,6.0,4.0,5.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,4.0,6.0,3.0,4.0,6.0,4.0,3.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,3.0,3.0,4.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0
2016,592,10002,10028,5,14582,1,3138203,31,3,24,M,2009,2010,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,AEEECCCBEADEBDEACDDBDDCABBD,AEEECCCBEXDEBDEAXDXBDXCABBD,CBEDADDC,10100101.0,ADBCCCCAADDECDECDAEBDBCCBAB,100011100911011090911910100,555,555,555,555,555,555,555,555,555,555,555,54.0,54.4,50.0,61.0,67.0,55.0,70.0,55.0,75.0,50.0,53.9,52.2,63.3,80.0,60.0,50.0,C,D,C,B,A,B,A,D,C,A,A,A,F,F,D,B,E,B,A,A,A,A,F,A,35.0,B,A,B,C,A,B,B,A,E,F,6.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,298,10005,10028,38,97990,0,4113700,41,4,32,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,DEAAADCB,100.0,BADEEEBEBCAAEDCBAEBEDBECADB,099180101810008110011811909,555,555,555,555,555,555,555,555,555,555,555,44.7,28.1,12.5,51.5,61.0,65.0,60.0,42.0,50.0,40.0,50.2,52.6,36.7,80.0,30.0,0.0,C,C,C,A,A,C,B,D,D,B,D,A,B,B,C,E,B,B,A,B,A,A,A,A,15.0,A,A,A,A,B,C,B,E,H,B,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,3.0,5.0,6.0,2.0,2.0,5.0,2.0,5.0,5.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,3.0,6.0,6.0,3.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,2.0,6.0
2016,449,121,10028,3501,45762,1,4304606,43,4,54,M,1988,2007,2,0,0,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,BEDDADAC,111.0,ACBACCDCBEAEECBBCAAAACEABEA,011109800018101111000001000,555,555,555,555,555,555,555,555,555,555,555,44.2,49.3,37.5,67.0,80.0,80.0,80.0,54.0,70.0,50.0,42.5,41.7,46.7,50.0,40.0,50.0,C,D,A,A,B,C,E,E,D,B,A,A,D,D,C,C,E,D,E,B,A,A,A,A,43.0,D,A,G,A,A,C,C,A,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,4396,10003,10020,5,1175735,1,5213103,52,5,25,F,2009,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,AEEECCCBEADEBDEACDDBDDCABBD,AEEECCCBEXDEBDEAXDXBDXCABBD,DAEABDCC,1100101.0,AECECCCCEBECBAEBDDEBEDBDBCD,110111101900101091910900101,555,555,555,555,555,555,333,555,555,555,555,47.4,42.4,50.0,31.0,0.0,0.0,0.0,62.0,70.0,60.0,49.0,56.5,6.7,20.0,0.0,0.0,C,D,A,A,B,B,B,B,D,A,C,A,B,C,B,G,B,B,A,E,F,F,A,A,52.0,A,A,A,A,B,C,D,E,E,C,4.0,5.0,4.0,3.0,4.0,6.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,6.0,6.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0
2016,669,10008,10028,38,69911,1,1302603,13,1,25,F,2010,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,CBADADAE,10000110.0,CBAAEEACBEAECDEBDCBEBCDCDAB,099080011811108101010801909,555,555,555,555,555,555,555,555,555,555,555,40.6,38.3,37.5,39.5,68.0,60.0,70.0,11.0,55.0,0.0,41.3,47.4,6.7,20.0,0.0,0.0,D,D,B,B,C,C,B,B,D,A,D,A,D,D,B,F,E,B,A,G,A,C,A,D,13.0,A,A,D,H,A,E,E,C,C,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,671,10005,10028,28,67605,1,5002704,50,5,22,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EBEBADDC,110101.0,DBAAEBDCBEEBACECADADDEDACAA,111011011111991109109100110,555,555,555,555,555,555,555,555,555,555,555,67.5,63.4,50.0,83.5,80.0,80.0,80.0,87.0,75.0,90.0,68.9,69.6,65.0,60.0,45.0,90.0,C,C,B,B,B,C,B,D,C,A,D,A,C,D,B,D,A,B,A,C,A,A,A,A,50.0,A,A,A,C,B,C,B,C,H,I,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,1.0,1.0,3.0,3.0,5.0,5.0,3.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0
2016,4522,10008,10020,23,88076,1,3527108,35,3,22,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,EAEDADEC,1100101.0,DBCBABAEEDCAACCEDCEBECAECEB,111909110100190011090009100,555,555,555,555,555,555,555,555,555,555,555,51.9,60.0,50.0,75.0,80.0,80.0,80.0,70.0,70.0,70.0,49.2,45.5,70.0,80.0,40.0,90.0,C,D,A,B,B,C,E,E,D,A,A,A,D,D,B,E,B,B,A,H,A,C,A,A,35.0,B,A,B,A,A,B,B,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,3805,10005,10022,95,108808,1,2503209,25,2,51,F,1985,2014,2,0,0,1,1,1,0,8,0,0,0,27,1,5,0,CAEBCDAC,CAEBCDAC,DACBCCCCAEBDBCDABBADDEBZEAB,DXCXCCCCAEBDBCDXBBXDDEBZXAB,AEAAACEA,0.0,CBCBDAAAABBEBADBBBBDEDBCACB,091900001010101911910018901,555,555,555,555,555,555,336,555,333,555,555,32.6,7.2,0.0,18.0,0.0,0.0,0.0,36.0,60.0,30.0,41.0,47.6,3.3,0.0,0.0,10.0,D,E,C,B,B,C,D,A,E,A,F,B,C,D,B,F,B,F,E,E,A,A,A,C,25.0,A,A,F,J,A,C,B,A,A,F,6.0,8.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,1.0,5.0,1.0,5.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,1711,121,10022,23,1109419,1,3541406,35,3,44,F,1994,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,DEEDBEED,100000.0,BECCDCAAACDCCAADDEDDDCBCCEB,001909100001091010190009100,555,555,555,555,555,555,555,555,555,555,555,33.2,31.3,12.5,59.5,69.0,65.0,70.0,50.0,50.0,50.0,33.8,31.8,45.0,50.0,40.0,45.0,C,C,C,B,D,D,B,B,D,C,D,A,D,C,C,D,A,F,E,E,F,A,A,A,35.0,A,A,A,K,A,B,B,E,C,I,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0
2016,481,118,10028,5,18571,1,3518800,35,3,23,F,2010,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,AEEECCCBEADEBDEACDDBDDCABBD,AEEECCCBEXDEBDEAXDXBDXCABBD,DAEAADCC,1100101.0,ADEECAABEDDEBDEEBAEBEAABBDA,101110011911111090910900100,555,555,555,555,555,555,555,555,555,555,555,56.1,56.4,50.0,66.0,53.0,65.0,50.0,79.0,75.0,80.0,56.0,56.5,53.3,40.0,60.0,60.0,B,D,C,B,A,B,E,D,C,A,A,A,B,D,B,D,F,D,E,B,A,A,A,A,35.0,A,B,B,C,B,C,C,D,E,C,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,6.0,6.0,5.0,4.0,4.0,3.0,3.0,2.0,3.0,5.0,6.0,2.0,1.0,4.0,5.0,3.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0
2016,47,10001,10028,51,39235,1,5220108,52,5,24,F,2010,2012,2,1,1,1,1,1,0,8,0,0,0,27,1,6,0,CAEBCDAC,CAEBCDAC,EECCBAECBDCCCADCBDACAZBCAAD,EECXBXXCBDCCCXDCBDACXZBCAAX,AABACDBA,1001100.0,CEDEEDACDDCACEBACAAECBBDAAD,010909910110190000109810119,555,555,555,555,555,555,555,555,555,555,555,48.4,50.5,37.5,70.0,84.0,60.0,90.0,56.0,80.0,50.0,47.7,45.0,63.3,70.0,70.0,50.0,C,D,C,B,A,A,A,D,C,A,A,A,B,D,A,A,D,B,A,A,A,B,A,A,52.0,B,A,B,E,B,B,B,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0
2016,316,10008,10028,69,116456,0,3550308,35,3,36,F,2014,2015,2,0,0,1,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CEEDECBABBEAECDCCEDAEDBABAD,CEEDECXXBBEAEXDCXEXAEXXABAX,CAEBADAC,11110111.0,CEEAEECABAECECBEECDCEECABAE,111010991010190090901991119,555,555,555,555,555,555,555,555,555,555,555,62.1,70.9,87.5,46.0,61.0,65.0,60.0,31.0,75.0,20.0,59.2,57.9,66.7,100.0,40.0,60.0,C,C,A,B,B,C,B,D,D,B,D,A,D,D,C,D,C,D,E,B,A,A,A,A,33.0,B,A,B,C,A,A,B,C,C,I,6.0,6.0,5.0,6.0,6.0,6.0,5.0,8.0,8.0,5.0,5.0,6.0,6.0,8.0,5.0,6.0,8.0,6.0,5.0,8.0,5.0,5.0,6.0,5.0,6.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,8.0,5.0,5.0,8.0,6.0
2016,3849,10002,10028,12,113504,1,1721000,17,1,23,F,2010,2011,2,1,1,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CAEDBDAE,11100110.0,DBBEBAECACDADECDADBDEEBDADB,111191119111911119111101119,555,555,555,555,555,555,555,555,555,555,555,86.4,72.7,62.5,88.0,91.0,55.0,100.0,85.0,65.0,90.0,90.9,95.5,65.0,55.0,70.0,70.0,C,C,C,C,B,C,D,D,D,A,A,A,E,E,B,C,G,B,A,A,A,B,A,A,52.0,B,A,B,C,A,A,E,A,B,C,4.0,4.0,3.0,1.0,4.0,5.0,4.0,2.0,6.0,5.0,4.0,4.0,5.0,5.0,1.0,6.0,5.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0
2016,54,10001,10028,3501,91897,1,3509502,35,3,22,F,2011,2012,2,1,1,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,CECBCDCC,10011101.0,ACBABCCBEDACBBBECACBDADADED,011119801018001011101111101,555,555,555,333,555,555,333,333,555,555,555,57.3,37.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.9,66.7,48.3,75.0,40.0,30.0,C,A,C,C,B,B,D,E,C,A,A,A,D,D,B,C,C,C,B,A,F,B,A,A,35.0,B,A,B,C,A,C,B,A,E,F,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,298,10005,10028,38,97990,0,4113700,41,4,32,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EABEABEB,1000000.0,DDADDEDCCABECBACCADEACDCACE,199080010801118000010801909,555,555,555,555,555,555,555,555,333,555,333,28.0,17.9,12.5,26.0,42.0,50.0,40.0,10.0,50.0,0.0,31.3,36.8,0.0,0.0,0.0,0.0,C,D,C,C,C,C,B,A,E,B,D,A,B,B,C,C,A,B,A,J,A,A,A,A,29.0,A,A,B,G,A,D,B,E,D,C,6.0,6.0,5.0,3.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,4.0,6.0,6.0,1.0,1.0,2.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0
2016,298,10005,10028,38,97990,0,4113700,41,4,21,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EBDEACAA,10.0,DAEEDEBCBEBDEADBDEAEDEEDCAA,199180111800008100111810909,555,555,555,555,555,555,555,555,555,555,555,46.8,38.1,12.5,76.5,94.0,70.0,100.0,59.0,55.0,60.0,49.7,52.6,33.3,60.0,0.0,40.0,C,C,*,C,A,C,D,D,C,E,D,A,C,E,C,E,A,B,A,B,A,A,A,A,15.0,A,A,A,C,A,B,B,E,B,C,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,3.0,6.0,6.0,2.0,1.0,1.0,4.0,3.0,6.0,6.0,6.0,1.0,1.0,1.0,6.0,2.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,1.0,6.0
2016,3966,10008,10020,12,50662,1,3113404,31,3,38,M,1995,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,ACCEDACA,0.0,ECAACBDDDAEEACDCEEACCAECCDA,000090009000900009000010019,555,555,555,555,555,555,555,555,555,555,555,14.4,28.4,0.0,71.0,95.0,75.0,100.0,47.0,75.0,40.0,9.7,9.1,13.3,0.0,0.0,40.0,C,D,A,C,C,C,B,D,D,B,A,A,C,D,C,B,C,C,C,E,A,A,A,A,31.0,A,A,B,E,A,B,C,E,E,C,2.0,3.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,7.0,1.0,1.0,5.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0
2016,2409,10008,10020,3501,67259,1,2604106,26,2,22,M,2012,2013,2,1,0,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,CAEAADAE,11100110.0,BABACBEAABDEEEBEAABADAAACBB,101109810108101001001101000,555,555,555,555,555,555,555,555,555,555,555,50.6,62.1,62.5,61.5,70.0,70.0,70.0,53.0,65.0,50.0,46.7,45.8,51.7,25.0,60.0,70.0,B,B,C,B,B,C,E,E,D,A,A,A,C,E,B,D,F,C,D,K,A,A,A,A,26.0,B,A,A,A,A,C,E,A,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,671,10005,10028,17,15550,1,5002704,50,5,24,M,2011,2012,2,0,1,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,CEDAADCD,10000100.0,ABEBBCEABECDBCCADEBDBDACCCD,111911108011801100100100001,555,555,555,555,555,555,555,555,555,555,555,49.6,40.6,25.0,64.0,76.0,60.0,80.0,52.0,60.0,50.0,52.6,54.2,43.3,50.0,40.0,40.0,.,.,.,.,.,.,.,.,.,A,C,A,D,D,B,F,D,B,A,B,A,A,A,A,50.0,E,D,A,C,A,B,B,E,A,E,5.0,5.0,4.0,6.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,6.0,4.0,4.0,6.0,5.0,5.0,4.0,5.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0
2016,1638,10005,10022,6,46278,1,1302603,13,1,24,M,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,CADCAEBC,11000001.0,CECEBDDDDCBDEEEECEEAEBCDAEE,001990109100011000911001100,555,555,555,333,555,555,333,333,555,555,555,34.3,22.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,39.1,33.3,60.0,10.0,30.0,C,C,C,B,B,C,C,D,D,A,D,A,D,D,B,D,E,C,C,B,A,A,A,F,13.0,A,A,B,A,A,E,B,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0
2016,14321,10005,10022,55,1105938,1,2304400,23,2,21,F,2012,2013,2,1,0,0,1,1,0,8,0,0,0,27,1,6,0,CAEBCDAC,CAEBCDAC,CECACZDCBACACBCEADBDAEBBECA,CECACZDXBXCXCBCXADXDAEXBECA,CAAABDAC,11000111.0,ACCACDECBACACBBAACEAEEABBAA,001118091919110910900191001,555,555,555,555,555,555,555,555,555,555,555,57.4,65.3,62.5,69.5,71.0,75.0,70.0,68.0,60.0,70.0,54.7,55.0,53.3,60.0,40.0,60.0,B,C,C,A,A,B,E,D,D,A,D,A,E,F,B,D,B,B,A,C,A,A,A,A,23.0,B,A,B,C,A,C,C,E,A,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,6.0,4.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0
2016,472,10008,10028,12,75821,1,3304557,33,3,24,F,2009,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,EAEDADAE,1100110.0,DEBEDAECACBADECCABBDEEEDADB,101191119101911019111111119,555,555,555,555,555,555,555,555,555,555,555,76.3,64.0,50.0,85.0,96.0,80.0,100.0,74.0,90.0,70.0,80.4,86.4,46.7,60.0,20.0,60.0,C,C,B,B,B,C,B,E,C,A,A,A,E,F,B,C,E,B,A,B,A,A,A,A,33.0,B,A,B,C,A,E,C,E,G,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,163,10005,10028,3501,101586,1,3304557,33,3,28,M,2005,2009,2,1,0,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,CEEDCDBD,10101100.0,ACBCEDBADBACBCBCCACCBABACCD,011009810118001011110101011,555,555,555,555,555,555,555,555,555,555,555,55.5,44.0,50.0,35.0,13.0,65.0,0.0,57.0,85.0,50.0,59.3,58.3,65.0,25.0,90.0,80.0,D,C,B,B,B,C,B,D,D,A,B,A,B,C,A,B,C,D,D,B,A,A,A,A,33.0,A,A,B,A,B,C,B,E,E,F,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
2016,2122,10005,10022,36,107658,1,2800308,28,2,43,F,1995,2009,2,1,0,0,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,ABCAAEEB,0.0,DEECDECDCCCEEDCEDAEEEDDEEEE,000088001010010900099111900,555,555,555,555,555,555,555,555,555,555,555,22.9,8.6,0.0,21.5,32.0,40.0,30.0,11.0,55.0,0.0,27.6,28.6,21.7,20.0,25.0,20.0,D,D,D,D,D,D,D,D,D,A,A,A,E,C,C,B,A,C,B,E,F,F,A,A,28.0,B,A,B,H,A,C,C,E,B,C,4.0,5.0,8.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,8.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,6.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,5.0
